product_sku,product_category,product_variant,currency,price_amount,product_features
org.ng,domain,create,NGN,6000,provider=nira
org.ng,domain,create,USD,4.44,provider=nira
org.ng,domain,renew,NGN,6000,provider=nira
org.ng,domain,renew,USD,4.44,provider=nira
org.ng,domain,transfer,NGN,6000,provider=nira
org.ng,domain,transfer,USD,4.44,provider=nira
org.nz,domain,create,USD,27.36,provider=openprovider
org.nz,domain,renew,USD,27.36,provider=openprovider
org.nz,domain,transfer,USD,0,provider=openprovider
org.om,domain,create,USD,225.68,provider=openprovider
org.om,domain,renew,USD,181.52,provider=openprovider
org.om,domain,transfer,USD,181.52,provider=openprovider
org.pe,domain,create,USD,110,provider=openprovider
org.pe,domain,renew,USD,110,provider=openprovider
org.pe,domain,transfer,USD,110,provider=openprovider
org.ph,domain,create,USD,99.98,provider=openprovider
org.ph,domain,renew,USD,99.98,provider=openprovider
org.ph,domain,transfer,USD,29.98,provider=openprovider
org.pk,domain,create,USD,56,provider=openprovider
org.pk,domain,renew,USD,85.5,provider=openprovider
org.pk,domain,transfer,USD,85.5,provider=openprovider
org.pl,domain,create,USD,34.08,provider=openprovider
org.pl,domain,renew,USD,42.6,provider=openprovider
org.pl,domain,transfer,USD,0,provider=openprovider
org.pn,domain,create,USD,153.31,provider=openprovider
org.pn,domain,renew,USD,153.31,provider=openprovider
org.pn,domain,transfer,USD,242.85,provider=openprovider
org.ps,domain,create,USD,70,provider=openprovider
org.ps,domain,renew,USD,70,provider=openprovider
org.ps,domain,transfer,USD,65,provider=openprovider
org.pt,domain,create,USD,15.92,provider=openprovider
org.pt,domain,renew,USD,50.26,provider=openprovider
org.pt,domain,transfer,USD,0,provider=openprovider
org.ro,domain,create,USD,18.37,provider=openprovider
org.ro,domain,renew,USD,18.37,provider=openprovider
org.ro,domain,transfer,USD,18.37,provider=openprovider
org.rs,domain,create,USD,106,provider=openprovider
org.rs,domain,renew,USD,160,provider=openprovider
org.rs,domain,transfer,USD,120,provider=openprovider
org.rw,domain,create,USD,600.99,provider=openprovider
org.rw,domain,renew,USD,600.99,provider=openprovider
org.rw,domain,transfer,USD,112.84,provider=openprovider
org.sb,domain,create,USD,119.04,provider=openprovider
org.sb,domain,renew,USD,119.04,provider=openprovider
org.sb,domain,transfer,USD,119.04,provider=openprovider
org.sc,domain,create,USD,85,provider=openprovider
org.sc,domain,renew,USD,160,provider=openprovider
org.sc,domain,transfer,USD,160,provider=openprovider
org.sg,domain,create,USD,80,provider=openprovider
org.sg,domain,renew,USD,80,provider=openprovider
org.sg,domain,transfer,USD,75.56,provider=openprovider
org.so,domain,create,USD,80,provider=openprovider
org.so,domain,renew,USD,80,provider=openprovider
org.so,domain,transfer,USD,0,provider=openprovider
org.tt,domain,create,USD,78.66,provider=openprovider
org.tt,domain,renew,USD,78.66,provider=openprovider
org.tt,domain,transfer,USD,78.66,provider=openprovider
org.tw,domain,create,USD,63.99,provider=openprovider
org.tw,domain,renew,USD,63.99,provider=openprovider
org.tw,domain,transfer,USD,63.99,provider=openprovider
org.ua,domain,create,USD,40,provider=openprovider
org.ua,domain,renew,USD,40,provider=openprovider
org.ua,domain,transfer,USD,30,provider=openprovider
org.uk,domain,create,USD,19.1,provider=openprovider
org.uk,domain,renew,USD,19.1,provider=openprovider
org.uk,domain,transfer,USD,0,provider=openprovider
org.uz,domain,create,USD,199.5,provider=openprovider
org.uz,domain,renew,USD,199.5,provider=openprovider
org.uz,domain,transfer,USD,0,provider=openprovider
org.vc,domain,create,USD,51,provider=openprovider
org.vc,domain,renew,USD,51,provider=openprovider
org.vc,domain,transfer,USD,51,provider=openprovider
org.vn,domain,create,USD,145,provider=openprovider
org.vn,domain,renew,USD,145,provider=openprovider
org.vn,domain,transfer,USD,0,provider=openprovider
org.vu,domain,create,USD,120,provider=openprovider
org.vu,domain,renew,USD,120,provider=openprovider
org.vu,domain,transfer,USD,97,provider=openprovider
org.za,domain,create,USD,7.14,provider=openprovider
org.za,domain,renew,USD,13.63,provider=openprovider
org.za,domain,transfer,USD,0,provider=openprovider
org.zw,domain,create,USD,95.67,provider=openprovider
org.zw,domain,renew,USD,63.78,provider=openprovider
org.zw,domain,transfer,USD,95.67,provider=openprovider
organic,domain,create,USD,79,provider=openprovider
organic,domain,renew,USD,79,provider=openprovider
organic,domain,transfer,USD,79,provider=openprovider
oristano.it,domain,create,USD,19.56,provider=openprovider
oristano.it,domain,renew,USD,19.56,provider=openprovider
oristano.it,domain,transfer,USD,19.56,provider=openprovider
osaka,domain,create,USD,50.36,provider=openprovider
osaka,domain,renew,USD,50.36,provider=openprovider
osaka,domain,transfer,USD,50.36,provider=openprovider
ostroda.pl,domain,create,USD,14.2,provider=openprovider
ostroda.pl,domain,renew,USD,34.08,provider=openprovider
ostroda.pl,domain,transfer,USD,0,provider=openprovider
ostroleka.pl,domain,create,USD,14.2,provider=openprovider
ostroleka.pl,domain,renew,USD,34.08,provider=openprovider
ostroleka.pl,domain,transfer,USD,0,provider=openprovider
ostrowiec.pl,domain,create,USD,14.2,provider=openprovider
ostrowiec.pl,domain,renew,USD,34.08,provider=openprovider
ostrowiec.pl,domain,transfer,USD,0,provider=openprovider
ostrowwlkp.pl,domain,create,USD,14.2,provider=openprovider
ostrowwlkp.pl,domain,renew,USD,34.08,provider=openprovider
ostrowwlkp.pl,domain,transfer,USD,0,provider=openprovider
ot.it,domain,create,USD,19.56,provider=openprovider
ot.it,domain,renew,USD,19.56,provider=openprovider
ot.it,domain,transfer,USD,19.56,provider=openprovider
p.lc,domain,create,USD,29,provider=openprovider
p.lc,domain,renew,USD,29,provider=openprovider
p.lc,domain,transfer,USD,29,provider=openprovider
pa,domain,create,USD,340,provider=openprovider
pa,domain,renew,USD,340,provider=openprovider
pa,domain,transfer,USD,43,provider=openprovider
pa.it,domain,create,USD,19.56,provider=openprovider
pa.it,domain,renew,USD,19.56,provider=openprovider
pa.it,domain,transfer,USD,19.56,provider=openprovider
padova.it,domain,create,USD,19.56,provider=openprovider
padova.it,domain,renew,USD,19.56,provider=openprovider
padova.it,domain,transfer,USD,19.56,provider=openprovider
padua.it,domain,create,USD,19.56,provider=openprovider
padua.it,domain,renew,USD,19.56,provider=openprovider
padua.it,domain,transfer,USD,19.56,provider=openprovider
page,domain,create,USD,21.98,provider=openprovider
page,domain,renew,USD,21.98,provider=openprovider
page,domain,transfer,USD,21.98,provider=openprovider
palermo.it,domain,create,USD,19.56,provider=openprovider
palermo.it,domain,renew,USD,19.56,provider=openprovider
palermo.it,domain,transfer,USD,19.56,provider=openprovider
paris,domain,create,USD,82.15,provider=openprovider
paris,domain,renew,USD,82.15,provider=openprovider
paris,domain,transfer,USD,82.15,provider=openprovider
parma.it,domain,create,USD,19.56,provider=openprovider
parma.it,domain,renew,USD,19.56,provider=openprovider
parma.it,domain,transfer,USD,19.56,provider=openprovider
partners,domain,create,USD,69.99,provider=openprovider
partners,domain,renew,USD,69.99,provider=openprovider
partners,domain,transfer,USD,69.99,provider=openprovider
parts,domain,create,USD,47,provider=openprovider
parts,domain,renew,USD,47,provider=openprovider
parts,domain,transfer,USD,47,provider=openprovider
party,domain,create,USD,33,provider=openprovider
party,domain,renew,USD,33,provider=openprovider
party,domain,transfer,USD,33,provider=openprovider
pavia.it,domain,create,USD,19.56,provider=openprovider
pavia.it,domain,renew,USD,19.56,provider=openprovider
pavia.it,domain,transfer,USD,19.56,provider=openprovider
pc.it,domain,create,USD,19.56,provider=openprovider
pc.it,domain,renew,USD,19.56,provider=openprovider
pc.it,domain,transfer,USD,19.56,provider=openprovider
pc.pl,domain,create,USD,34.08,provider=openprovider
pc.pl,domain,renew,USD,42.6,provider=openprovider
pc.pl,domain,transfer,USD,0,provider=openprovider
pd.it,domain,create,USD,19.56,provider=openprovider
pd.it,domain,renew,USD,19.56,provider=openprovider
pd.it,domain,transfer,USD,19.56,provider=openprovider
pe,domain,create,USD,105,provider=openprovider
pe,domain,renew,USD,120,provider=openprovider
pe,domain,transfer,USD,105,provider=openprovider
pe.it,domain,create,USD,19.56,provider=openprovider
pe.it,domain,renew,USD,19.56,provider=openprovider
pe.it,domain,transfer,USD,19.56,provider=openprovider
pe.kr,domain,create,USD,60,provider=openprovider
pe.kr,domain,renew,USD,72,provider=openprovider
pe.kr,domain,transfer,USD,60,provider=openprovider
perugia.it,domain,create,USD,19.56,provider=openprovider
perugia.it,domain,renew,USD,19.56,provider=openprovider
perugia.it,domain,transfer,USD,19.56,provider=openprovider
pesaro-urbino.it,domain,create,USD,19.56,provider=openprovider
pesaro-urbino.it,domain,renew,USD,19.56,provider=openprovider
pesaro-urbino.it,domain,transfer,USD,19.56,provider=openprovider
pesarourbino.it,domain,create,USD,19.56,provider=openprovider
pesarourbino.it,domain,renew,USD,19.56,provider=openprovider
pesarourbino.it,domain,transfer,USD,19.56,provider=openprovider
pescara.it,domain,create,USD,19.56,provider=openprovider
pescara.it,domain,renew,USD,19.56,provider=openprovider
pescara.it,domain,transfer,USD,19.56,provider=openprovider
pet,domain,create,USD,26.5,provider=openprovider
pet,domain,renew,USD,26.5,provider=openprovider
pet,domain,transfer,USD,24,provider=openprovider
pg.in,domain,create,USD,7.67,provider=openprovider
pg.in,domain,renew,USD,10.96,provider=openprovider
pg.in,domain,transfer,USD,7.67,provider=openprovider
pg.it,domain,create,USD,19.56,provider=openprovider
pg.it,domain,renew,USD,19.56,provider=openprovider
pg.it,domain,transfer,USD,19.56,provider=openprovider
ph,domain,create,USD,99.98,provider=openprovider
ph,domain,renew,USD,99.98,provider=openprovider
ph,domain,transfer,USD,29.98,provider=openprovider
phd,domain,create,USD,24,provider=openprovider
phd,domain,renew,USD,34,provider=openprovider
phd,domain,transfer,USD,24,provider=openprovider
photo,domain,create,USD,45.36,provider=openprovider
photo,domain,renew,USD,45.36,provider=openprovider
photo,domain,transfer,USD,45.36,provider=openprovider
photography,domain,create,USD,41,provider=openprovider
photography,domain,renew,USD,41,provider=openprovider
photography,domain,transfer,USD,41,provider=openprovider
photos,domain,create,USD,35,provider=openprovider
photos,domain,renew,USD,35,provider=openprovider
photos,domain,transfer,USD,35,provider=openprovider
physio,domain,create,USD,120.36,provider=openprovider
physio,domain,renew,USD,120.36,provider=openprovider
physio,domain,transfer,USD,120.36,provider=openprovider
pi.it,domain,create,USD,19.56,provider=openprovider
pi.it,domain,renew,USD,19.56,provider=openprovider
pi.it,domain,transfer,USD,19.56,provider=openprovider
piacenza.it,domain,create,USD,19.56,provider=openprovider
piacenza.it,domain,renew,USD,19.56,provider=openprovider
piacenza.it,domain,transfer,USD,19.56,provider=openprovider
pics,domain,create,USD,45.98,provider=openprovider
pics,domain,renew,USD,45.98,provider=openprovider
pics,domain,transfer,USD,45.98,provider=openprovider
pictures,domain,create,USD,27,provider=openprovider
pictures,domain,renew,USD,27,provider=openprovider
pictures,domain,transfer,USD,27,provider=openprovider
piedmont.it,domain,create,USD,19.56,provider=openprovider
piedmont.it,domain,renew,USD,19.56,provider=openprovider
piedmont.it,domain,transfer,USD,19.56,provider=openprovider
piemonte.it,domain,create,USD,19.56,provider=openprovider
piemonte.it,domain,renew,USD,19.56,provider=openprovider
piemonte.it,domain,transfer,USD,19.56,provider=openprovider
pila.pl,domain,create,USD,14.2,provider=openprovider
pila.pl,domain,renew,USD,34.08,provider=openprovider
pila.pl,domain,transfer,USD,0,provider=openprovider
pink,domain,create,USD,26.5,provider=openprovider
pink,domain,renew,USD,26.5,provider=openprovider
pink,domain,transfer,USD,26.5,provider=openprovider
pisa.it,domain,create,USD,19.56,provider=openprovider
pisa.it,domain,renew,USD,19.56,provider=openprovider
pisa.it,domain,transfer,USD,19.56,provider=openprovider
pistoia.it,domain,create,USD,19.56,provider=openprovider
pistoia.it,domain,renew,USD,19.56,provider=openprovider
pistoia.it,domain,transfer,USD,19.56,provider=openprovider
pisz.pl,domain,create,USD,14.2,provider=openprovider
pisz.pl,domain,renew,USD,34.08,provider=openprovider
pisz.pl,domain,transfer,USD,0,provider=openprovider
pizza,domain,create,USD,65,provider=openprovider
pizza,domain,renew,USD,65,provider=openprovider
pizza,domain,transfer,USD,65,provider=openprovider
pk,domain,create,USD,88,provider=openprovider
pk,domain,renew,USD,88,provider=openprovider
pk,domain,transfer,USD,88,provider=openprovider
pl,domain,create,USD,13.21,provider=openprovider
pl,domain,renew,USD,33.74,provider=openprovider
pl,domain,transfer,USD,0,provider=openprovider
place,domain,create,USD,32,provider=openprovider
place,domain,renew,USD,32,provider=openprovider
place,domain,transfer,USD,32,provider=openprovider
plumbing,domain,create,USD,69,provider=openprovider
plumbing,domain,renew,USD,69,provider=openprovider
plumbing,domain,transfer,USD,69,provider=openprovider
plus,domain,create,USD,59.98,provider=openprovider
plus,domain,renew,USD,59.98,provider=openprovider
plus,domain,transfer,USD,59.98,provider=openprovider
pm,domain,create,USD,7.3,provider=openprovider
pm,domain,renew,USD,8.52,provider=openprovider
pm,domain,transfer,USD,8.52,provider=openprovider
pmn.it,domain,create,USD,19.56,provider=openprovider
pmn.it,domain,renew,USD,19.56,provider=openprovider
pmn.it,domain,transfer,USD,19.56,provider=openprovider
pn,domain,create,USD,365.5,provider=openprovider
pn,domain,renew,USD,365.5,provider=openprovider
pn,domain,transfer,USD,214.64,provider=openprovider
pn.it,domain,create,USD,19.56,provider=openprovider
pn.it,domain,renew,USD,19.56,provider=openprovider
pn.it,domain,transfer,USD,19.56,provider=openprovider
po.it,domain,create,USD,19.56,provider=openprovider
po.it,domain,renew,USD,19.56,provider=openprovider
po.it,domain,transfer,USD,19.56,provider=openprovider
poa.br,domain,create,USD,42.25,provider=openprovider
poa.br,domain,renew,USD,42.25,provider=openprovider
poa.br,domain,transfer,USD,0,provider=openprovider
podhale.pl,domain,create,USD,14.2,provider=openprovider
podhale.pl,domain,renew,USD,34.08,provider=openprovider
podhale.pl,domain,transfer,USD,0,provider=openprovider
podlasie.pl,domain,create,USD,14.2,provider=openprovider
podlasie.pl,domain,renew,USD,34.08,provider=openprovider
podlasie.pl,domain,transfer,USD,0,provider=openprovider
poker,domain,create,USD,68,provider=openprovider
poker,domain,renew,USD,68,provider=openprovider
poker,domain,transfer,USD,53.01,provider=openprovider
polkowice.pl,domain,create,USD,14.2,provider=openprovider
polkowice.pl,domain,renew,USD,34.08,provider=openprovider
polkowice.pl,domain,transfer,USD,0,provider=openprovider
pomorskie.pl,domain,create,USD,14.2,provider=openprovider
pomorskie.pl,domain,renew,USD,34.08,provider=openprovider
pomorskie.pl,domain,transfer,USD,0,provider=openprovider
pomorze.pl,domain,create,USD,14.2,provider=openprovider
pomorze.pl,domain,renew,USD,34.08,provider=openprovider
pomorze.pl,domain,transfer,USD,0,provider=openprovider
pordenone.it,domain,create,USD,19.56,provider=openprovider
pordenone.it,domain,renew,USD,19.56,provider=openprovider
pordenone.it,domain,transfer,USD,19.56,provider=openprovider
porn,domain,create,USD,170.98,provider=openprovider
porn,domain,renew,USD,170.98,provider=openprovider
porn,domain,transfer,USD,170.98,provider=openprovider
post.in,domain,create,USD,7.67,provider=openprovider
post.in,domain,renew,USD,10.96,provider=openprovider
post.in,domain,transfer,USD,7.67,provider=openprovider
potenza.it,domain,create,USD,19.56,provider=openprovider
potenza.it,domain,renew,USD,19.56,provider=openprovider
potenza.it,domain,transfer,USD,19.56,provider=openprovider
